breviary	n	'bri:vjəri	sách kinh
brevier	n	'brə'viə	chữ cỡ 8
brevity	n	'breviti	tính khúc chiết, sự vắn tắt
brew	n	bru:n	sự chế, sự ủ
brewage	n	'bru:idʤ	đồ uống pha chế
brewer	n	'bru:ə	người ủ rượu bia
brewery	n	'bruəri/ (brew-house) /'bru:haus	house)
brewing	n		việc làm rượu bia
briar	n	'braiə/ (briar) /'braiə	cây thạch nam
bribability	n	,braibə'biliti	tính có thể hối lộ, tính có thể mua chuộ
bribable	a	'braibəbl	có thể đút lót, có thể hối lộ
bribe	n	braib	của đút lót, vật đút lót
bribee	n	brai'bi:	kẻ ăn đút lót, kẻ ăn hối lộ
briber	n	'braibə	kẻ đút lót, kẻ hối lộ
bribery	n	'braibəri	sự đút lót, sự hối lộ
brick	n	brik	gạch
bricklayer	n	'brik,leiə	thợ nề
bricklaying	n	'brik,leiiɳ	sự xây gạch, sự lát gạch
brickwork	n	'brikwə:k	sự xây bằng gạch
bricky	a	'briki	ngổn ngang đầy gạch
brickyard	n	'brikfi:ld/ (brickyard) /'brikjɑ:d	nhà máy gạch, lò gạch
bridal	n	'braidl	đám cưới, tiệc cưới
bride	n	braid	cô dâu
bridecake	n	'braidkeik	bánh cưới
bridegroom	n	'braidgrum	chú rể
bridesmaid	n	'braidzmeid	cô phù dâu
bridesman	n	'braidzmən	người phù rể
bridewell	n	'braidwəl	trại cải tạo, nhà tù
bridge	n	bridʤ	brit
bridle	n	'braidl	cương
brie	n		phó mát mềm của Pháp
brief	a	bri:f	ngắn, vắn tắt
briefcase	n		cái cặp để giấy tờ, tài liệu
briefing	n	'bri:fiɳ	chỉ thị, lời chỉ dẫn
briefless	a	'bri:flis	không có việc để biện hộ
briefly	d	'bri:fli	ngắn gọn, vắn tắt
briefness	n	'bri:fnis	tính ngắn gọn, tính vắn tắt
briefs	n	bri:fs	quần đùi, xì líp
brier	n	'braiə/ (briar) /'braiə	cây thạch nam
brig	n	brig	thuyền hai buồm
brigade	n	bri'geid	lữ đoàn
brigadier	n	,brigə'diə	lữ đoàn trưởng, thiếu tướng
brigand	n	'brigənd	kẻ cướp
brigandage	n	'brigəndidʤ	sự cướp bóc
bright	a	brait	sáng, sáng chói
brighten	v	'braitn	làm sáng sủa, làm tươi sáng
brightly	d	'braitli	sáng chói
brightness	n	'braitnis	sự sáng ngời, sự rực rỡ
brill	n	bril	cá bơn vỉ
brillance	n	'briljəns/ (brilliancy) /'briljənsi	sự sáng chói, sự rực rỡ
brilliance	n		chói, độ chói
brilliancy	n	'briljəns/ (brilliancy) /'briljənsi	sự sáng chói, sự rực rỡ
brilliant	a	'briljənt	sáng chói, chói loà
brilliantine	n	,briljən'ti:n	bizăngtin, sáp chải tóc
brilliantly	d		vẻ vang, sáng chói
brim	n	brim	miệng
brimful	a	'brimful	đầy ắp, đầy đến miệng
brimmer	n	'brimmə	cốc đầy
brimstone	n	'brimstən	lưu huỳnh
brindle	a	'brindl/ (brindled) /'brindld	vện, nâu đốm
brindled	a	'brindl/ (brindled) /'brindld	vện, nâu đốm
brine	n	brain	nước biển, nước mặn
bring	v	briɳ	cầm lại, đem lại
bringer	n		xem bring
brink	n	briɳk	bờ miệng
brinkmanship	n	'briɳkmənʃip	chính sách "bên miệng hố chiến tranh"
briny	a	'braini	mặn
brioche	n		bánh mì ngọt hình tròn
briony	n	'braiəni/ (briony) /'braiəni	cây nhăng
briquette	n	bri'ket	than bánh
brisk	a	brisk	nhanh, nhanh nhẩu
brisket	n	briskit	ức
bristle	n	'brisl	lông cứng
bristly	a	'brisli	đầy lông cứng
britain	n		giống như Great Britain
britannia	n	bri'tænjə	nước Anh
britannic	a	bri'tænik	nước Anh
briticism	n	'britisizm/ (britishism) /'britiʃizm	từ ngữ đặc Anh
british	a	'britiʃ	Anh
britisher	n	'britiʃə	người Anh
briton	n	'britn	người Bri-tô
brittle	a	'britl	giòn, dễ gãy
brittleness	n	'britlnis	tính giòn, tính dễ gãy
broach	n	broutʃ	cái xiên
broad	a	broutʃ	rộng
broadband	n		dải sóng rộng
broadcast	a	'brɔ:dkɑ:st	được tung ra khắp nơi, được gieo rắc
broadcaster	n	'brɔ:dkɑ:stə	người nói chuyện trên đài phát thanh, ng
broadcasting	a	'brɔ:dkɑ:st	được tung ra khắp nơi, được gieo rắc
broadcloth	n	'brɔ:dklɔθ	hàng len đen mỏng khổ đôi
broaden	v	'brɔ:dn	mở rộng, nới rộng
broadish	a	'brɔ:diʃ	hơi rộng
broadly	d	'brɔ:dli	rộng, rộng rãi
broadminded	a	'brɔ:d'maindid	có tư tưởng rộng rãi, khoáng đạt
broadness	n	'brɔ:dnis	sự thô tục, sự tục tĩu
broadsheet	n	'brɔ:dʃi:t/ (broadside) /'brɔ:dsaid	giấy khổ rộng chỉ in một mặt
broadside	n	'brɔ:dsaid	phần mạn tàu nổi trên mặt nước
broadways	d	'brɔ:dweiz/ (broadwise) /'brɔ:dwaiz	theo bề ngang, theo bề rộng
broadwise	d	'brɔ:dweiz/ (broadwise) /'brɔ:dwaiz	theo bề ngang, theo bề rộng
brocade	n	brə'keid	gấm thêu kim tuyến, vải thêu kim tuyến
broccoli	n		cây bông cải xanh
brochure	n	'brouʃjuə	cuốn sách mỏng
brock	n	brɔk	con lửng
brocket	n	'brɔkit	hươu non mới có gạc
brogue	n	broug	giày vò
broider	v	im'brɔidə/ (broider) /'brɔidə	thêu
broidery	n	im'brɔidəri/ (broidery) /'brɔidəri	việc thêu
broil	n	brɔil	thịt nướng
broiler	n	'brɔilə	người hay gây sự, người hay gây gỗ
broke	a	brouk	khánh kiệt, túng quẫn
broken	a	'broukən	bị gãy, bị vỡ
brokenly	d	'broukənli	đứt quãng, không liên tục
broker	n	'broukə	người môi giới, người mối lái buôn bán
brokerage	n	'broukəridʤ	sự môi giới
broking	n	'broukiɳ	nghề môi giới
brolly	n	'brɔli	ô, dù
bromate	n	'broumeit	bromat
bromeliaceous	a	,broumli'eiʃəs	thuộc họ dứa
bromic	a	'broumik	bromic
bromide	n	'broumaid	bromua
bromine	n	'broumi:n	brom
bronchi	n	'brɔɳkai/ (bronchia) /'brɔɳkiə	cuống phổi
bronchia	n	'brɔɳkai/ (bronchia) /'brɔɳkiə	cuống phổi
bronchial	a	'brɔɳkjəl	cuống phổi
bronchitic	a	brɔɳ'kitik	viêm cuống phổi, bị viêm cuống phổi
bronchitis	n	brɔɳ'kaitis	bệnh viêm cuống phổi
broncho	n	'brɔɳkou/ (broncho) /'brɔɳkou	ngựa chưa thuần hoá hẵn
bronchocele	n	'brɔɳkousi:l	bướu giáp, bướu cổ
bronco	n	'brɔɳkou/ (broncho) /'brɔɳkou	ngựa chưa thuần hoá hẵn
bronze	n	brɔnz	đồng thiếc
brooch	n	broutʃ	trâm, ghim hoa
brood	n	bru:d	lứa, ổ
brooder	n	'bru:də	gà ấp
broody	a	'bru:di	đòi ấp
brook	n	bruk	suối
brooklet	n	'bruklit	suối nhỏ
broom	n	bru:m	cây đậu chổi
bros	n		vt của brothers
broth	n	brɔθ	nước luộc thịt, nước xuýt
brothel	n	'brɔθl	nhà chứa, nhà thổ
brother	n	'brʌðə	anh, em trai
brotherhood	n	'brʌðəhud	tình anh em
brotherless	a	'brʌðəlis	không có anh em
brotherlike	a	'brʌðəlaik	như anh em
brotherliness	n	'brʌðəlinis	tính chất anh em, tình anh em
brotherly	a	'brʌðəli	anh em
brougham	n	'bru:əm	xe độc mã
brought	v	briɳ	cầm lại, đem lại
brow	n	brau	mày, lông mày
browbeat	v	'braubi:t	doạ nạt, nạt nộ
browbeaten	v	'braubi:t	doạ nạt, nạt nộ
brown	a	braun	nâu
brownie	n	'brauni	ma thiện, phúc thần
browning	n	'brauniɳ	súng braoninh
brownish	n	'brauniʃ	hơi nâu, nâu nâu
brownstone	n	'braunstoun	đá cát kết nâu
browse	n	brauz	cành non, chồi non
browser	n		bộ duyệt tìm
bruin	n	'bru:in	chú gấu
bruise	n	bru:z	vết thâm tím, vết thâm
bruiser	n	'bru:zə	võ sĩ nhà nghề
bruit	n	bru:t	tin đồn, tiếng đồn
brumal	a	'bru:məl	mùa đông
brumby	n	'brʌmbi	úc, ngựa chưa thuần
brume	n	bru:m	sương mù
brummagem	n	'brʌmədʤəm	đồ rẻ tiền, đồ hào nhoáng rẻ tiền
brumous	a	'bru:məs	mù sương
brunch	n	brʌntʃ	bữa nửa buổi
brunette	n	bru:'net	người đàn bàn ngăm đen
brunt	n	brʌnt	gánh năng chủ yếu, sức mạnh chính
brush	n	brʌʃ	bàn chải
brushwood	n	'brʌʃwud	bụi cây
brushy	a	'brʌʃi	như bàn chải lởm chởm
brusque	a	brusk	sống sượng, lỗ mãng
brusqueness	n	'brusknis	sự sống sượng, sự lỗ mãng
brut	a	bru:t	nguyên, không pha ngọt
brutal	a	'bru:tl	đầy thú tính, cục súc
brutalise	v	'bru:təlaiz/ (brutalise) /'bru:təlaiz	làm cho thành hung ác, làm cho thành tàn
brutality	n	bru:'tæliti	tính hung ác, tính tàn bạo
brutalize	v	'bru:təlaiz/ (brutalise) /'bru:təlaiz	làm cho thành hung ác, làm cho thành tàn
brutally	d		hung bạo, tàn nhẫn
brute	n	bru:t	súc vật, thú vật
brutify	v	'bru:tifai	làm cho đần độn, làm cho u mê
brutish	a	'bru:tiʃ	có tính chất thú vật, vũ phu
bryologist	n	brai'ɔlədʤist	nhà nghiên cứu rêu
bryology	n	brai'ɔlədʤi	môn nghiên cứu rêu
bryony	n	'braiəni/ (briony) /'braiəni	cây nhăng
bryophyte	n	'braiəfait	rêu
bs	n		Cử nhân khoa học
btw	n		theo cách đó
bub	n		ngực phụ nữ
bubble	n	'bʌbl	bong bóng, bọt
bubbly	a	'bʌbli	có bong bóng, nhiều bọt
bubby	n		rượu săm-banh
bubo	n	'bju:bou	bệnh sưng bạch hạch
bubonocele	n	bju:'bɔnəsi:l	thoát vị bẹn
buccaneer	n	,bʌkə'niə	cướp biển
buccinator	n	'bʌksineitə	cơ mút
buck	n	bʌk	hươu đực, hoẵng đực
bucket	n	'bʌkit	thùng, xô
bucking	n		sự ăn diện
buckish	a	'bʌkiʃ	vó vẻ ăn diện, có vẻ công tử bột
buckle	n	'bʌkl	cái khoá
buckler	n	'bʌklə	cái mộc, cái khiên
buckling	n		cá bẹ hun khói cho đến khi chín
bucko	n	'bʌkou	, người huênh hoang khoác lác
buckram	n	'bʌkrəm	vải thô hồ cứng
buckshee	a	'bʌkʃi:	không phải trả tiền, không mất tiền
buckshot	n		đạn chì dùng để bắn thú to
buckskin	n	'bʌkskin	da hoẵng
buckstick	n	'bʌkstik	người hay khoe khoang khoác lác
buckwheat	n	'bʌkwi:t	kiều mạch
bucolic	a	bju:'kɔlik	mục đồng
bud	n	bʌd	chồi, nụ
budded	a	'bʌdid	đã nảy chồi, đã ra nụ
buddha	n		Đức phật
buddhism	n	'budizm	đạo Phật
buddhist	n	'budist	tín đồ đạo Phật
buddhistic	a	bu'distik/ (buddhistical) /bu'distikəl	đạo Phật
buddhistical	a	bu'distik/ (buddhistical) /bu'distikəl	đạo Phật
budding	n	'bʌdiɳ	sự ghép mắt
buddy	n	'bʌdi	, bạn thân
budge	v	bʌdʤ	làm chuyển, làm nhúc nhích
budget	n	'bʌdʤit	ngân sách, ngân quỹ
budgetary	a	'bʌdʤitəri	ngân sách
buff	n	bʌf	da trâu, da bò
buffalo	n	'bʌfəlou	con trâu
buffer	n	'bʌfə	vật đệm, tăng đệm
buffet	n	'bufei	quán giải khát
buffeting	n	'bʌfitiɳ	sự đánh đập, sự đánh túi bụi
buffi	n	'bufou	diễn viên kịch vui
buffo	n	'bufou	diễn viên kịch vui
buffoon	n	bʌ'fu:n	anh hề
buffoonery	n	bʌ'fu:nəri	trò hề
bug	n	bʌg	con rệp
bugaboo	n	'bʌgbeə/ (bugaboo) /'bʌgəbu:	ngoáo ộp, ông ba bị
bugbear	n	'bʌgbeə/ (bugaboo) /'bʌgəbu:	ngoáo ộp, ông ba bị
bugger	n	'bʌgə	sodomite
buggered	a		mệt nhoài, mệt lả
buggery	n	'bʌgəri	thói kê gian
bugging	n		làm quấy rầy, tạo phiền nhiễu
buggy	n	'bʌgi	xe độc mã, xe một ngựa
bughouse	n	'bʌghaus	, nhà điên
bugle	n	'bju:gl	cây hạ khô
bugler	n	'bju:glə	lính kèn
build	n	bild	sự xây dựng
builder	n	'bildə	người xây dựng
building	n	'bildiɳ	kiến trúc, sự xây dựng
built	n	bild	sự xây dựng
bulb	n	bʌlb	củ ; hành
bulbaceous	a	'bʌlbəs/ (bulbaceous) /bʌl'beiʃəs	có củ, có hành
bulbed	a	bʌlbd	có củ, có hành
bulbiferous	a	bʌl'bifərəs	có củ, có hành
bulbil	n	'bʌlbil	hành con
bulbous	a	'bʌlbəs/ (bulbaceous) /bʌl'beiʃəs	có củ, có hành
bulgarian	a	bʌl'geəriən	Bun-ga-ri
bulge	n	bʌldʤ	chỗ phình, chỗ phồng
bulging	a	'bʌldʤin/ (bulgy) /'bʌldʤ	lồi ra, phồng ra
bulgy	a	'bʌldʤin/ (bulgy) /'bʌldʤ	lồi ra, phồng ra
bulimia	n	bju:'limiə/ (bulimy) /'bju:limi	chứng cuồng ăn vô độ, chứng háu ăn
bulimic	a	bju:'limik	cuồng ăn vô độ, mắc chứng cuồng ăn vô độ
bulimy	n	bju:'limiə/ (bulimy) /'bju:limi	chứng cuồng ăn vô độ, chứng háu ăn
bulk	n	bʌlk	trọng tải hàng hoá, hàng hoá
bulkhead	n	'bʌlkhed	vách ngăn
bulkiness	n	'bʌlkinis	sự to lớn, sự đồ sộ
bulky	a	'bʌlki	to lớn, đồ sộ
bull	n	bul	bò đực
bullace	n	'bulis	cây mận rừng
bullate	a	'bʌleit	lồi lên, sưng lên
bulldog	n	'buldɔg	chó bun
bulldose	v	'buldouz/ (bulldoze) /'buldouz	ủi ; san phẳng bằng xe ủi đất
bulldoze	v	'buldouz/ (bulldoze) /'buldouz	ủi ; san phẳng bằng xe ủi đất
bulldozer	n	'bul,douzə	xe ủi đất
bulldozerman	n	'bul,douzəmən	người lái xe ủi đất
bullet	n	'bulit	đạn
bulletin	n	'bulitin	thông cáo, thông báo
bulletproof	n		Khả năng chống các can nhiễu từ bên ngoà
bullfight	n	'bulfait	trận đấu bò, trò đấu bò
bullfighter	n	'bul,faitə	người đấu bò
bullfighting	n		trận đấu bò, trò đấu bò
bullfinch	n	'bulfintʃ	chin sẻ ức đỏ
bullfrog	n		ễnh ương
bullhead	n	'bulhed	cá bống biển
bullheaded	n	'bul'hedid	nén, thoi
bullhorn	n		loa pin, micrô pin
bullion	n	'buljən	nén, thoi
bullock	n	'bulək	bò thiến
Bulls	n		Người đầu cơ giá lên.
bullshit	n		chuyện phiếm, chuyện nhảm nhí
bullshitter	n		xem bullshit
bully	n	'buli	bully_beef
bullyrag	v	'bæliræg/ (bullyrag) /'buliræg	chơi xỏ, đùa xỏ
bulrush	n	'bulrʌʃ	cây hương bồ, cây cỏ nến
bulwark	n	'bulwək	bức tường thành
bum	n	bʌm	phía sau, đằng sau
bumble	n	'bʌmbl	beadle
bumbledom	n	'bʌmbldəm	thói vênh vang tự mãn
bumbling	a		vụng về
bumbo	n	'bʌmbou	rượu pân ướp lạnh
bumf	n	bʌmf	giấy vệ sinh, giấy chùi đít
bummaree	n	,bʌmə'ri:	người môi giới
bummer	n	'bʌmə	người vô công rồi nghề, người làm biếng
bump	n	bʌmp	tiếng vạc kêu
bumper	n	'bʌmpə	người va mạnh
bumpkin	n	'bʌmpkin	người vụng về, người thộn
bumptious	a	'bʌmpʃəs	tự phụ, tự mãn
bumptiousness	n	'bʌmpʃəsnis	tính tự phụ, tính tự mãn
bumpy	a	'bʌmpi	gập ghềnh, mấp mô
bun	n	bʌn	bánh bao nhân nho, bánh sữa nhỏ
buna	n	'bu:nə	buna một loại cao su nhân tạo
bunch	n	bʌntʃ	búi, chùm
bunchy	n		xem bunch
bunco	n	'bʌɳkou	sự lừa bịp, sự lừa đảo
buncombe	n	'bʌɳkəm/ (buncombe) /'bʌɳkəm	lời nói ba hoa, lời nói huyên thuyên
bund	n	bʌnd	Anh, Ân đê
bunder	n	'bʌndə	Anh, Ân bến cảng
bundle	n	'bʌndl	bó
bundled	n		cả bộ
bung	n	bʌɳ	sự đánh lừa, sự nói dối
bungalow	n	'bʌɳgəlou	nhà gỗ một tầng, boongalô
bunged	a	bʌɳd	bị nút chặt, bị tắc
bungle	n	'bʌɳgl	việc làm vụng, việc làm cẩu thả
bungler	n	'bʌɳglə	thợ vụng, người làm ẩu
bunion	n	'bʌnjən	nốt viêm tấy ở kẽ ngón chân cái
bunk	n	bʌɳk	giường ngủ
bunker	n	'bʌɳkə	kho than
bunkum	n	'bʌɳkəm/ (buncombe) /'bʌɳkəm	lời nói ba hoa, lời nói huyên thuyên
bunky	n	'bʌɳki	, bạn cùng phòng
bunny	n	'bʌɳni	khuấy 6
bunt	n	bʌnt	bụng, rốn
bunter	n		xem bunt
bunting	n	'bʌntiɳ	vải may cờ
buoy	n	bɔi	phao, phao cứu đắm life buoy)
buoyage	n	'bɔiidʤ	sự thả phao, sự đặt phao
buoyancy	n	'bɔiənsi	sự nổ, sức nổi
buoyant	a	'bɔiənt	nổi, nổi trên mặt
bur	n	bə:/ (burr) /bə:	quả có gai, cụm hoa có lông dính
burberry	n	'bə:bəri	vải bơbơri
burble	v		nói lẩm bẩm
burbot	n	'bə:bət	cá tuyết sông
burden	n	'bə:dn/ (burthen) /'bə:ðən	gánh nặng & )
burdensome	a	'bə:dnsəm	đè nặng, nặng nề
bureau	n	bjuə'rou	cục, nha
bureaucracy	n	bjuə'rɔkrəsi	quan lại, công chức
bureaucrat	n	'bjuəroukræt	quan lại, công chức
bureaucratic	a	,bjərou'krætik	quan lại, công chức
bureaucratically	d	,bjuərou'krætikəli	quan liêu
bureaucratism	n	bjuə'rɔkrətizm	thói quan liêu
bureaucratist	n	bjuə'rɔkrətist	người quan liêu
bureaux	n	bjuə'rou	cục, nha
burette	n	bjuə'ret	Buret
burg	n	bə:g	thị trấn, thị xã
burgee	n	'bə:dʤi:	cờ đuôi nheo
burgeon	n	'bə:dʤən/ (bourgeon) /'bə:dʤən	chồi
burgess	n	'bə:dʤis	dân thành thị
burgh	n	'bʌrə	thị xã, thị trấn
burgher	n	'bə:gə	người dân ở tỉnh, người dân thị trấn
burglar	n	'bə:glə	kẻ trộm đêm, kẻ trộm bẻ khoá
burglarious	a	bə'gleəriəs	ăn trộm bẻ khoá, ăn trộm đào ngạch
burglarize	v	'bə:gləraiz/ (burgle) /'bə:gl	ăn trộm bẻ khoá, ăn trộm đào ngạch
burglary	n	'bə:gləri	ăn trộm đêm, ăn trộm bẻ khoá
burgle	v	'bə:gləraiz/ (burgle) /'bə:gl	ăn trộm bẻ khoá, ăn trộm đào ngạch
burgomaster	n	'bə:gə,mɑ:stə	thị trường
burgonet	n	'bə:gənet	mũ sắt
burgoo	n	bə:'gu:l	, cháo đặc
burgundy	n	'bə:gəndi	rượu vang đỏ buôcgônhơ
burial	n	'beriəl	việc chôn cất, việc mai táng
buried	n		chôn, ngầm
burin	n	'bjuərin	dao khắc, dao trổ
burk	n		cũng berk, birk
burka	n		như burkha
burke	v	bə:k	bịt đi, ỉm đi
burl	n	bə:l	chỗ thắt nút
burlap	n	'bə:læp	vải bao bì
burlesque	n	bə:'lesk	trò khôi hài, trò hài hước
burliness	n	'bə:linis	tầm vóc vạm vỡ
burly	a	'bə:li	lực lưỡng, vạm vỡ
burman	a	bə:'mi:z/ (Burman) /'bə:mən	Miến điện
burmese	a	bə:'mi:z/ (Burman) /'bə:mən	Miến điện
burn	n	bə:n	dòng suối
burner	n	'bə:nə	người đốt, người nung trong từ ghép)
burning	n	'bə:niɳ	sự đốt, sự thiêu
burnish	n	'bə:niʃ	sự đánh bóng
burnisher	n	'bə:niʃə	thợ đánh bóng
burnous	n	bə:'nu:s/ (burnouse) /bə:'nu:z	áo choàng trùm kín đầu
burnouse	n	bə:'nu:s/ (burnouse) /bə:'nu:z	áo choàng trùm kín đầu
burnout	n		cháy, chập mạch
burnt	a	bə:nt	bị cháy, bị đốt
burp	n	bə:p	sự ợ
burr	n	bə:	bur
burro	n	'burou	, lừa thồ
burrow	n	'bʌrou	hang
bursa	n	'bə:sə	bìu, túi
bursae	n	'bə:sə	bìu, túi
bursar	n	'bə:sə	người thủ quỹ
bursary	n	'bə:səri	phòng tài vụ
burseraceous	a	,bə:si'reiʃəs	họ trám
burst	n	bə:st	sự nổ tung, sự vỡ tung
burster	n	'bə:stə	thuốc nổ
bursting	a		ngập tràn
burthen	n	'bə:dn/ (burthen) /'bə:ðən	gánh nặng & )
burton	n		thành ngữ
bury	v	'beri	chôn, chôn cất
bus	n	bʌs	xe buýt
busboy	n		người phụ giúp người hầu bàn dọn dẹp bàn
busby	n	'bʌzbi	mũ kỵ binh Anh
bush	n	buʃ	bụi cây, bụi rậm
bushed	a		mệt nhoài, đuối sức
bushel	n	buʃl	giạ
busheller	n	'buʃlə	thợ sửa quần áo
bushido	n		võ sĩ đạo
bushman	n	'buʃmən	thổ dân Nam phi
bushy	a	'bizili	có nhiều bụi cây
busily	d	'bizili	bận rộn
business	n	'biznis/ (biz) /biz/ (busyness) /'bizinis	việc buôn bán, việc kinh doanh
businessman	n		nhà kinh doanh, thương gia
businesswoman	n		thương gia
busk	n	bʌsk	nòng coocxê
busker	n	'bʌskə	người hát rong, diễn viên rong
buskin	n	'bʌskin	ủng kịch
busman	n	'bʌsmən	người lái xe buýt
buss	n	bʌs	cai hôn
bust	n	bʌst	tượng nửa người
bustard	n	'bʌstəd	chim ôtit
buster	n	'bʌstə	trong từ ghép) bom phá, đạn phá
bustle	n	'bʌsl	cái khác thường, cái kỳ lạ
busty	a		ngực nở
busy	a	'bizi	bận rộn, bận
busybody	n		người hay dính vào chuyện người khác
busyness	n	'biznis/ (biz) /biz/ (busyness) /'bizinis	việc buôn bán, việc kinh doanh
but	c	bʌt	nhưng, nhưng mà
butadiene	n	,bu:tədai'i:n	butađien
butane	n	'bju:ein	butan
butch	a		có tính cách như đàn ông, nam tính trội
butcher	n	'butʃə	người hàng thịt, đồ tễ
butcherly	a	'butʃəli	như đồ hàng thịt
butchery	n	'butʃəri	lò mổ
butler	n	'bʌtlə	quản gia
butt	n	bʌt	gốc, gốc cuống
butte	n		ụ đất, mô đất
butter	n	'bʌtə	bơ
butterball	n		người béo mập
buttercup	n	'bʌtəkʌp	cây mao lương hoa vàng
butterfly	n	'bʌtəflai	con bướm
butterine	n	'bʌtəri:n	magarin
buttermilk	n	'bʌtəmilk	kho thực phẩm
butterscotch	n		kẹo làm bằng bơ đun với đường
buttery	a	'bʌtəri	có bơ
butting	n		giới hạn, ranh giới
buttock	n	'bʌtək	mông đít
button	n	'bʌtn	cái khuy, cái cúc
buttonhole	n	'bʌtnhoul	khuyết áo
buttony	a	'bʌtni	có nhiều khuy
buttress	n	'bʌtris	trụ ốp tường, trụ tường
butty	n	'bʌti	bạn, bạn thân
butyric	a	bju:'tirik	butyric
buy	v	bai	mua
buyer	n	baiə	người mua
buzz	n	bʌs	tiếng vo vo, tiếng vù vù
buzzard	n	'bʌzed	chim ó butêo
buzzer	n	'bʌzə	còi
by	n	bai	gần, cạnh
bye	a	bai	thứ yếu, phụ
bygone	a	'baigɔn	quá khứ, qua rồi
byline	n		Trong ấn loát văn phòng, đây là dòng ghi
bypass	n	'baipɑ:s	đường vòng
bypast	a	'baipɑ:st	đã qua, đã trôi qua
bypath	n	'baipɑ:θ	đường hẻm hẻo lánh
byplay	n	'baiplei	sự việc phụ
byre	n	'baiə	chuồng bò
bystander	n	'bai,stændə	người đứng ngoài xem, người ngoài cuộc
bystreet	n	'baistri:t	phố hẻo lánh, phố lẻ
byword	n	'baiwə:d	tục ngữ, ngạn ngữ
byzantine	a		thuộc về đế quốc La Mã phương Đông
c	n	si:	c
cab	n	kæb	xe tắc xi, xe ngựa thuê
cabal	n	kə'bæl	âm mưu
cabala	n	kə'bɑ:lə	cabbala
cabalism	n	kə'bɑ:lizm/ (cabalism) /kə'bɑ:lizm	cách học pháp thuật, cách luyện phù chú
